loan_id,transaction_name,esma_transaction_identifier,reporting_date,closing_date,originator_name,servicer_name,currency,country,origination_year,maturity_date_proxy,original_balance,current_balance,repayment_type,interest_only_flag,current_interest_rate_pct,rate_type,remaining_interest_fixed_period_months,fixed_interest_period_end_in_months,seasoning_months,remaining_term_months,legal_maturity_months,loan_part_count,debtor_count,property_type,province,economic_region_nuts3,construction_year,occupancy,property_usage,employment_status,self_employed_flag,borrower_type,loan_purpose,buy_to_let_flag,nhg_flag,guarantee_type,oltomv_original,cltomv_current,cltimv_current,original_market_value_at_origination,current_original_market_value,indexed_market_value,property_valuation_type,loan_to_income,payment_due_to_income_pct,borrower_annual_income,scheduled_monthly_payment,arrears_bucket,arrears_amount,days_past_due,default_crr_flag,performing_status,foreclosure_flag,forbearance_flag,restructuring_flag,epc_label,epc_issue_year,primary_energy_demand_kwh_m2,construction_deposit_flag,construction_deposit_pct,construction_deposit_amount,interest_payment_frequency,principal_payment_frequency,balance_bucket,cltomv_current_bucket,cltimv_current_bucket,oltomv_original_bucket,loan_to_income_bucket,payment_due_to_income_pct_bucket,construction_year_bucket
GL2026_000237,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2049-03-28,449023.85,398669.94,Annuity,N,2.14,Fixed,99,99,50,279,329,2,2,House,Zuid-Holland,NL362,2024,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,83.62,51.07,23.64,536981.40,780634.31,1686421.07,Indexed/Origination Proxy,4.18,29.58,95375.58,2351.01,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2023,53,N,0.00,0.00,Monthly,Monthly,500k-550k,20-30,50-60,80-90,4.0-4.5,25-30,2024-2025
GL2026_000238,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2050-10-28,314280.37,306198.18,Annuity,N,3.99,Fixed,143,143,36,298,334,1,2,House,Flevoland,NL230,1996,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,Y,NHG,95.93,61.56,1.47,327614.27,497397.95,20829808.16,Indexed/Origination Proxy,2.90,11.44,105585.58,1006.58,Performing,0.00,0,N,Non-defaulted,N,N,N,A++++,2026,-86,N,0.00,0.00,Monthly,Monthly,350k-400k,<10,50-60,40-50,2.5-3.0,10-15,1990-2000
GL2026_000239,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2047-10-28,374024.92,330375.83,Linear,N,3.77,Fixed,196,196,21,262,283,2,2,House,Noord-Holland,NL325,2002,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,N,None,84.51,63.25,48.96,442580.67,522333.33,674787.23,Indexed/Origination Proxy,4.75,23.25,69552.81,1347.59,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,135,N,0.00,0.00,Monthly,Monthly,400k-450k,60-70,40-50,20-30,4.5-5.0,20-25,2000-2005
GL2026_000240,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2020,2046-05-28,260781.24,248744.52,Annuity,N,3.33,Fixed,60,60,80,245,325,2,2,Apartment,Overijssel,NL212,1984,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,29.86,23.21,10.85,873346.42,1071712.71,2292576.22,Indexed/Origination Proxy,4.73,28.49,52588.69,1248.54,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,94,N,0.00,0.00,Monthly,Monthly,300k-350k,10-20,20-30,20-30,4.5-5.0,25-30,1980-1990
GL2026_000241,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2048-01-28,460594.01,410639.01,Annuity,N,2.35,Fixed,63,63,48,265,313,1,2,House,Utrecht,NL350,2009,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,76.66,73.94,34.67,600827.04,555367.88,1184421.72,Indexed/Origination Proxy,2.54,3.50,161668.90,471.53,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2026,98,N,0.00,0.00,Monthly,Monthly,500k-550k,70-80,30-40,60-70,2.5-3.0,<5,2005-2010
GL2026_000242,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2044-04-28,418480.17,387835.61,Annuity,N,2.47,Fixed,86,86,53,220,273,2,2,House,Zuid-Holland,NL361,1993,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,Y,NHG,89.17,80.03,61.03,469306.01,484612.78,635483.55,Indexed/Origination Proxy,3.66,16.77,105966.01,1480.87,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2022,25,N,0.00,0.00,Monthly,Monthly,450k-500k,60-70,60-70,70-80,3.5-4.0,15-20,1990-2000
GL2026_000243,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2015,2047-05-28,529735.34,442509.58,Annuity,N,1.97,Fixed,205,205,133,257,360,1,2,House,Noord-Holland,NL32A,1954,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,N,None,71.02,66.33,43.40,745896.00,667133.39,1019607.33,Indexed/Origination Proxy,3.00,2.36,147503.19,290.09,Performing,0.00,0,N,Non-defaulted,N,N,N,A++,2022,46,N,0.00,0.00,Monthly,Monthly,550k-600k,40-50,60-70,50-60,3.0-3.5,<5,1950-1960
GL2026_000244,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2014,2049-02-28,225966.59,203196.58,Annuity,N,2.91,Fixed,107,107,141,278,360,2,1,House,Noord-Holland,NL325,1983,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,101.49,81.38,14.16,222649.12,249688.60,1435004.10,Indexed/Origination Proxy,3.62,14.26,56131.65,667.03,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,124,N,0.00,0.00,Monthly,Monthly,250k-300k,80-90,10-20,40-50,3.5-4.0,10-15,1980-1990
GL2026_000245,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2021,2042-12-28,833753.22,710317.09,Annuity,N,1.74,Fixed,93,93,57,192,249,2,2,Apartment,Noord-Brabant,NL414,2024,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,106.00,93.31,39.57,786559.64,761244.34,1795089.94,Indexed/Origination Proxy,3.96,3.43,179373.00,512.71,Performing,0.00,0,N,Non-defaulted,N,N,N,A++++,2023,-8,N,0.00,0.00,Monthly,Monthly,900k-950k,90-100,30-40,40-50,3.5-4.0,<5,2024-2025
GL2026_000246,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2049-06-28,398596.21,362020.82,Annuity,N,4.21,Fixed,46,46,21,282,303,1,2,House,Noord-Holland,NL327,2019,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,106.00,91.61,69.96,376034.16,395176.09,517468.30,Indexed/Origination Proxy,3.68,18.07,98375.22,1481.37,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2026,17,N,0.00,0.00,Monthly,Monthly,450k-500k,60-70,90-100,50-60,3.5-4.0,15-20,2015-2020
GL2026_000247,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2050-09-28,275279.69,247212.29,Annuity,N,4.16,Fixed,104,104,36,297,333,3,2,House,Noord-Brabant,NL411,2023,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,91.71,64.38,58.64,300163.22,383989.27,421576.21,Indexed/Origination Proxy,4.87,21.11,50762.28,892.99,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,110,N,0.00,0.00,Monthly,Monthly,300k-350k,50-60,60-70,90-100,4.5-5.0,20-25,2023-2024
GL2026_000248,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2048-04-28,302465.23,264088.17,Annuity,N,2.82,Fixed,214,214,26,268,294,3,2,House,Flevoland,NL230,2015,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,89.34,69.20,39.92,338555.22,381630.30,661543.51,Indexed/Origination Proxy,4.39,16.54,60156.76,829.16,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,122,N,0.00,0.00,Monthly,Monthly,300k-350k,60-70,30-40,80-90,4.0-4.5,15-20,2015-2020
GL2026_000249,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2048-02-28,373892.78,355452.31,Annuity,N,4.20,Fixed,188,188,20,266,286,1,1,House,Noord-Holland,NL321,2009,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,53.56,46.30,33.85,698082.11,767715.57,1050080.68,Indexed/Origination Proxy,4.00,15.80,88863.08,1170.03,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2025,60,N,0.00,0.00,Monthly,Monthly,450k-500k,40-50,30-40,50-60,4.0-4.5,15-20,2005-2010
GL2026_000250,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2047-04-28,275635.31,247037.40,Annuity,N,3.96,Fixed,97,97,47,256,303,2,1,House,Zeeland,NL342,2005,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,106.00,85.46,82.99,260033.31,289067.87,297671.29,Indexed/Origination Proxy,1.86,23.34,132815.81,2583.27,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,103,N,0.00,0.00,Monthly,Monthly,300k-350k,80-90,80-90,20-30,1.5-2.0,20-25,2005-2010
GL2026_000251,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2050-12-28,450171.75,418610.42,Annuity,N,3.96,Fixed,20,20,41,288,329,3,1,House,Noord-Brabant,NL411,1894,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,59.17,56.66,33.92,760810.80,738811.19,1234110.91,Indexed/Origination Proxy,4.78,7.44,87575.40,542.97,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2024,73,N,0.00,0.00,Monthly,Monthly,500k-550k,30-40,50-60,50-60,4.5-5.0,5-10,<1900
GL2026_000252,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2014,2047-04-28,204430.75,191745.10,Annuity,N,3.54,Fixed,133,133,156,256,360,2,2,Apartment,Noord-Holland,NL32B,1988,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,N,None,98.88,30.87,27.11,206746.31,621137.35,707285.50,Indexed/Origination Proxy,2.61,16.00,73465.56,979.54,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2023,73,N,0.00,0.00,Monthly,Monthly,200k-250k,20-30,30-40,90-100,2.5-3.0,15-20,1980-1990
GL2026_000253,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2040-02-28,379886.14,363488.43,InterestOnly,Y,2.53,Fixed,39,39,54,170,224,2,1,Apartment,Noord-Holland,NL325,1991,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,Y,NHG,90.29,65.28,33.71,420739.99,556814.38,1078280.72,Indexed/Origination Proxy,0.55,23.17,660888.05,12760.65,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2026,82,N,0.00,0.00,Monthly,Monthly,450k-500k,30-40,50-60,60-70,0.5-1.0,20-25,1990-2000
GL2026_000254,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2049-05-28,465570.87,405929.63,Annuity,N,2.73,Fixed,72,72,43,281,324,2,2,House,Zuid-Holland,NL366,2002,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,69.15,65.64,4.08,673276.75,618418.08,9949255.64,Indexed/Origination Proxy,1.89,17.67,214777.58,3162.60,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,130,N,0.00,0.00,Monthly,Monthly,500k-550k,60-70,<10,60-70,1.5-2.0,15-20,2000-2005
GL2026_000255,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2046-06-28,305222.29,299335.47,InterestOnly,Y,2.93,Fixed,96,96,53,246,299,2,2,Apartment,Friesland,NL127,2024,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,Y,NHG,106.00,96.39,51.68,287945.56,310546.19,579209.50,Indexed/Origination Proxy,4.82,25.86,62102.79,1338.32,Performing,0.00,0,N,Non-defaulted,N,N,N,A++,2022,45,N,0.00,0.00,Monthly,Monthly,350k-400k,90-100,50-60,60-70,4.5-5.0,25-30,2024-2025
GL2026_000256,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2019,2049-01-28,298922.43,270073.65,Annuity,N,2.03,Fixed,183,183,92,277,360,3,2,House,Noord-Holland,NL328,2024,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,77.85,42.02,31.41,383972.29,642726.44,859833.33,Indexed/Origination Proxy,4.70,24.05,57462.48,1151.64,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2022,98,N,0.00,0.00,Monthly,Monthly,300k-350k,30-40,40-50,70-80,4.5-5.0,20-25,2024-2025
GL2026_000257,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2048-04-28,277266.28,237420.77,Annuity,N,3.68,Fixed,110,110,13,268,281,2,2,Apartment,Gelderland,NL226,2024,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,71.43,56.41,21.93,388165.03,420884.19,1082630.05,Indexed/Origination Proxy,4.31,11.81,55086.03,542.14,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2026,85,N,0.00,0.00,Monthly,Monthly,300k-350k,50-60,20-30,70-80,4.0-4.5,10-15,2024-2025
GL2026_000258,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2044-12-28,453797.77,386744.12,Annuity,N,3.73,Fixed,196,196,25,216,241,1,2,House,Flevoland,NL230,2024,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,99.98,71.19,27.56,453888.55,543256.24,1403280.55,Indexed/Origination Proxy,4.94,22.13,78288.28,1443.77,Performing,0.00,0,N,Non-defaulted,N,N,N,A++,2023,44,N,0.00,0.00,Monthly,Monthly,450k-500k,20-30,70-80,10-20,4.5-5.0,20-25,2024-2025
GL2026_000259,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2044-09-28,447310.30,386392.37,Annuity,N,1.93,Fixed,221,221,49,225,274,1,2,House,Utrecht,NL350,2003,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,N,None,72.95,71.22,69.76,613173.82,542533.52,553888.15,Indexed/Origination Proxy,3.29,24.15,117444.49,2363.57,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2021,75,N,0.00,0.00,Monthly,Monthly,450k-500k,70-80,60-70,60-70,3.0-3.5,20-25,2000-2005
GL2026_000260,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2016,2048-02-28,267222.23,235808.29,Annuity,N,2.70,Fixed,188,188,119,266,360,1,2,Apartment,Utrecht,NL350,2000,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,72.38,68.52,46.35,369193.47,344145.20,508755.75,Indexed/Origination Proxy,1.78,21.28,132476.57,2349.25,Performing,0.00,0,N,Non-defaulted,N,N,N,A++++,2022,-56,N,0.00,0.00,Monthly,Monthly,300k-350k,40-50,60-70,60-70,1.5-2.0,20-25,2000-2005
GL2026_000261,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2046-07-28,190125.87,178061.13,InterestOnly,Y,3.00,Fixed,107,107,35,247,282,3,1,House,Noord-Holland,NL323,1970,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,33.65,15.24,6.95,565010.01,1168380.12,2562030.65,Indexed/Origination Proxy,4.60,15.09,38708.94,486.76,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2024,158,N,0.00,0.00,Monthly,Monthly,200k-250k,10-20,<10,30-40,4.5-5.0,15-20,1970-1980
GL2026_000262,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2020,2047-02-28,170922.41,165516.02,InterestOnly,Y,2.37,Fixed,82,82,74,254,328,1,2,House,Zuid-Holland,NL362,1971,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,Y,NHG,96.54,84.43,16.39,177048.28,196039.35,1009859.79,Indexed/Origination Proxy,5.47,4.83,30258.87,121.79,Performing,0.00,0,N,Non-defaulted,N,N,N,A++++,2026,-20,N,0.00,0.00,Monthly,Monthly,200k-250k,60-70,10-20,60-70,5.0-5.5,<5,1970-1980
GL2026_000263,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2041-08-28,163167.70,151211.14,Annuity,N,2.88,Fixed,100,100,9,188,200,2,1,Apartment,Groningen,NL112,2024,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,79.45,72.98,57.74,205371.55,207195.31,261882.82,Indexed/Origination Proxy,3.82,16.59,39584.07,547.25,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,78,N,0.00,0.00,Monthly,Monthly,150k-200k,70-80,50-60,60-70,3.5-4.0,15-20,2024-2025
GL2026_000264,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2046-10-28,367256.82,353178.97,Annuity,N,3.72,Fixed,102,102,12,250,262,1,2,House,Noord-Holland,NL328,2015,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,74.16,37.72,11.38,495222.25,936317.52,3103505.89,Indexed/Origination Proxy,3.37,12.53,104800.88,1094.30,Performing,0.00,0,N,Non-defaulted,N,N,N,A++,2025,50,N,0.00,0.00,Monthly,Monthly,450k-500k,10-20,30-40,70-80,3.0-3.5,10-15,2015-2020
GL2026_000265,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2050-12-28,372342.05,315624.34,Annuity,N,4.07,Fixed,38,38,24,288,312,1,2,House,Gelderland,NL226,1995,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,99.39,88.88,52.73,374627.28,355112.89,598566.93,Indexed/Origination Proxy,3.52,20.20,89666.01,1509.38,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,103,N,0.00,0.00,Monthly,Monthly,400k-450k,80-90,50-60,60-70,3.5-4.0,20-25,1990-2000
GL2026_000266,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2050-05-28,426799.03,378887.62,Annuity,N,2.96,Fixed,102,102,25,293,318,3,2,Apartment,Noord-Holland,NL32B,1902,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,Y,NHG,106.00,88.20,75.08,402640.59,429577.80,504645.21,Indexed/Origination Proxy,4.80,3.81,78934.92,250.62,Performing,0.00,0,N,Non-defaulted,N,N,N,A++,2025,50,N,0.00,0.00,Monthly,Monthly,450k-500k,80-90,70-80,40-50,4.5-5.0,<5,1900-1910
GL2026_000267,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2050-05-28,268431.39,252749.45,Annuity,N,2.84,Fixed,18,18,25,293,318,1,2,House,Noord-Holland,NL32B,1923,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,80.46,46.54,11.79,333620.92,543080.04,2143761.24,Indexed/Origination Proxy,3.31,15.14,76359.35,963.40,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,160,N,0.00,0.00,Monthly,Monthly,300k-350k,40-50,10-20,80-90,3.0-3.5,15-20,1920-1930
GL2026_000268,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2048-04-28,300737.30,270533.72,Annuity,N,3.46,Fixed,146,146,22,268,290,3,1,House,Zuid-Holland,NL366,2018,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,Y,NHG,90.35,82.10,28.07,332858.11,329517.32,963782.40,Indexed/Origination Proxy,1.30,21.51,208102.86,3730.24,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,160,N,0.00,0.00,Monthly,Monthly,300k-350k,20-30,60-70,20-30,1.0-1.5,20-25,2015-2020
GL2026_000269,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2050-04-28,260252.64,258779.24,InterestOnly,Y,4.36,Fixed,202,202,33,292,325,3,2,Apartment,Flevoland,NL230,1974,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,Y,NHG,106.00,99.64,18.01,245521.36,259714.21,1436864.19,Indexed/Origination Proxy,1.19,26.32,217461.55,4769.66,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,89,N,0.00,0.00,Monthly,Monthly,300k-350k,90-100,10-20,10-20,1.0-1.5,25-30,1970-1980
GL2026_000270,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2050-02-28,182613.39,177138.45,InterestOnly,Y,3.30,Fixed,6,6,52,290,342,2,1,House,Noord-Brabant,NL414,2010,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,N,None,90.72,53.52,4.20,201293.42,330976.18,4217582.14,Indexed/Origination Proxy,3.90,16.69,45420.12,631.72,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2026,83,N,0.00,0.00,Monthly,Monthly,200k-250k,<10,50-60,90-100,3.5-4.0,15-20,2010-2015
GL2026_000271,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2050-03-28,432955.35,383673.94,Annuity,N,4.11,Fixed,198,198,22,291,313,2,2,House,Noord-Holland,NL325,1931,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,Y,NHG,97.36,82.16,9.06,444695.31,466983.86,4234811.70,Indexed/Origination Proxy,0.59,22.45,650294.81,12165.93,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2024,54,N,0.00,0.00,Monthly,Monthly,450k-500k,<10,40-50,50-60,0.5-1.0,20-25,1930-1940
GL2026_000272,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2050-12-28,229054.60,201575.55,Annuity,N,3.14,Fixed,4,4,56,288,344,2,1,House,Utrecht,NL350,2007,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,Y,NHG,87.53,70.41,65.20,261686.96,286288.24,309164.95,Indexed/Origination Proxy,1.01,17.66,199579.75,2937.15,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2021,8,N,0.00,0.00,Monthly,Monthly,250k-300k,60-70,60-70,70-80,1.0-1.5,15-20,2005-2010
GL2026_000273,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2047-08-28,175587.42,153153.58,Annuity,N,3.58,Fixed,124,124,19,260,279,1,2,House,Zuid-Holland,NL362,2009,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,Y,NHG,90.98,68.57,21.46,192995.63,223353.62,713669.99,Indexed/Origination Proxy,3.74,12.31,40950.16,420.08,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2026,96,N,0.00,0.00,Monthly,Monthly,150k-200k,60-70,20-30,30-40,3.5-4.0,10-15,2005-2010
GL2026_000274,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2012,2048-09-28,427017.49,395777.01,InterestOnly,Y,1.61,Fixed,95,95,168,273,360,2,2,House,Utrecht,NL350,2005,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,83.15,70.08,68.54,513550.80,564750.30,577439.47,Indexed/Origination Proxy,2.32,24.98,170593.54,3551.19,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2022,91,N,0.00,0.00,Monthly,Monthly,500k-550k,70-80,60-70,80-90,2.0-2.5,20-25,2005-2010
GL2026_000275,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2048-03-28,484424.61,422448.20,Annuity,N,2.97,Fixed,192,192,45,267,312,1,2,Apartment,Noord-Holland,NL327,1848,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,75.07,59.74,50.37,645297.20,707144.63,838690.09,Indexed/Origination Proxy,4.69,26.74,90074.24,2007.15,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,90,N,0.00,0.00,Monthly,Monthly,500k-550k,50-60,50-60,70-80,4.5-5.0,25-30,<1900
